IBGE,Municipio,Population,Date,FirstDose,SecondDose,First Dose,Dose,Única,Second Dose,3Dose,Reforço,DoseAdicional,Dose ,Reforço ,Dose Adicional ,3 Dose
3113602,Careaçu,6826,2021-07-19,2,1,0,0,0,0,0,0,0,0,0,0,0
3138104,Lassance,6494,2021-07-19,1,1,0,0,0,0,0,0,0,0,0,0,0
4309951,Ibirapuitã,3988,2021-07-19,0,1,0,0,0,0,0,0,0,0,0,0,0
4313359,Nova Roma do Sul,3743,2021-07-19,3,1,0,0,0,0,0,0,0,0,0,0,0
2405801,João Câmara,35360,2021-07-20,2,0,0,1,0,0,0,0,0,0,0,0,0
2515906,Serraria,6037,2021-07-20,2,1,0,0,0,0,0,0,0,0,0,0,0
2908903,Coração de Maria,22391,2021-07-20,3,0,0,0,0,0,0,0,0,0,0,0,0
4312609,Muçum,4967,2021-07-20,1,0,0,0,0,0,0,0,0,0,0,0,0
2101350,Bacurituba,5696,2021-07-21,0,0,0,1,0,0,0,0,0,0,0,0,0
2702603,Feira Grande,22192,2021-07-21,2,1,0,0,0,0,0,0,0,0,0,0,0
2904407,Brejolândia,10675,2021-07-21,1,0,0,0,0,0,0,0,0,0,0,0,0
3101300,Alagoa,2657,2021-07-21,1,1,0,0,0,0,0,0,0,0,0,0,0
3160959,São Domingos das Dores,5672,2021-07-21,1,1,0,0,0,0,0,0,0,0,0,0,0
3304706,Santo Antônio de Pádua,42705,2021-07-21,2,1,0,0,0,0,0,0,0,0,0,0,0
4100202,Adrianópolis,5797,2021-07-21,1,0,0,0,0,0,0,0,0,0,0,0,0
4212254,Passo de Torres,9269,2021-07-21,1,0,0,0,0,0,0,0,0,0,0,0,0
4215505,Santa Cecília,17004,2021-07-21,1,0,0,0,0,0,0,0,0,0,0,0,0
4312955,Nova Boa Vista,1731,2021-07-21,2,2,0,0,0,0,0,0,0,0,0,0,0
2506400,Gurinhém,14125,2021-07-22,1,0,0,1,0,0,0,0,0,0,0,0,0
3102803,Andrelândia,12189,2021-07-22,2,1,0,0,0,0,0,0,0,0,0,0,0
3134806,Jacuí,7695,2021-07-22,1,1,0,0,0,0,0,0,0,0,0,0,0
3158003,Santa Maria de Itabira,10867,2021-07-22,2,1,0,1,0,0,0,0,0,0,0,0,0
3519501,Ibirarema,7926,2021-07-22,2,0,0,0,0,0,0,0,0,0,0,0,0
4116307,Munhoz de Melo,4034,2021-07-22,1,0,0,1,0,0,0,0,0,0,0,0,0
4310553,Itacurubi,3456,2021-07-22,1,1,0,0,0,0,0,0,0,0,0,0,0
4312203,Maximiliano de Almeida,4254,2021-07-22,1,0,0,1,0,0,0,0,0,0,0,0,0
2304350,Forquilha,24680,2021-07-23,2,0,0,0,0,0,0,0,0,0,0,0,0
2401503,Barcelona,3989,2021-07-23,2,1,0,1,0,0,0,0,0,0,0,0,0
2503100,Cabaceiras,5710,2021-07-23,1,0,0,0,0,0,0,0,0,0,0,0,0
2613107,São Caitano,37488,2021-07-23,3,2,0,0,0,0,0,0,0,0,0,0,0
3133204,Itanhomi,12259,2021-07-23,0,0,0,1,0,0,0,0,0,0,0,0,0
3510302,Capela do Alto,21257,2021-07-23,0,0,0,2,0,0,0,0,0,0,0,0,0
4101150,Ângulo,2931,2021-07-23,3,0,0,0,0,0,0,0,0,0,0,0,0
5208152,Gameleira de Goiás,3923,2021-07-23,2,1,0,1,0,0,0,0,0,0,0,0,0
1716653,Pequizeiro,5546,2021-07-24,2,0,0,0,0,0,0,0,0,0,0,0,0
2500734,Amparo,2264,2021-07-24,1,0,0,0,0,0,0,0,0,0,0,0,0
2514008,São João do Cariri,4170,2021-07-24,0,0,0,2,0,0,0,0,0,0,0,0,0
2925808,Queimadas,25428,2021-07-24,1,0,0,1,0,0,0,0,0,0,0,0,0
3131109,Inimutaba,7605,2021-07-24,2,0,0,0,0,0,0,0,0,0,0,0,0
3300936,Carapebus,16859,2021-07-24,1,0,0,0,0,0,0,0,0,0,0,0,0
5202601,Aurilândia,3000,2021-07-24,2,2,0,0,0,0,0,0,0,0,0,0,0
1501253,Bannach,3239,2021-07-26,1,1,0,0,0,0,0,0,0,0,0,0,0
1713957,Muricilândia,3623,2021-07-26,1,0,0,0,0,0,0,0,0,0,0,0,0
1715705,Palmeirante,6234,2021-07-26,1,0,0,0,0,0,0,0,0,0,0,0,0
2104909,Guimarães,11966,2021-07-26,2,1,0,0,0,0,0,0,0,0,0,0,0
2402907,Coronel João Pessoa,4918,2021-07-26,1,0,0,0,0,0,0,0,0,0,0,0,0
2602407,Brejão,8981,2021-07-26,1,1,0,0,0,0,0,0,0,0,0,0,0
2614402,Solidão,6034,2021-07-26,1,0,0,0,0,0,0,0,0,0,0,0,0
3111903,Cana Verde,5585,2021-07-26,1,0,0,0,0,0,0,0,0,0,0,0,0
3129103,Gurinhatã,5516,2021-07-26,2,1,0,0,0,0,0,0,0,0,0,0,0
3147501,Passabém,1619,2021-07-26,1,0,0,0,0,0,0,0,0,0,0,0,0
4301909,Barra do Ribeiro,13618,2021-07-26,1,1,0,0,0,0,0,0,0,0,0,0,0
4307559,Estação,5924,2021-07-26,1,1,0,1,0,0,0,0,0,0,0,0,0
1703206,Bernardo Sayão,4439,2021-07-27,3,0,0,0,0,0,0,0,0,0,0,0,0
1712454,Luzinópolis,3200,2021-07-27,2,0,0,0,0,0,0,0,0,0,0,0,0
2209005,Rio Grande do Piauí,6434,2021-07-27,3,1,0,0,0,0,0,0,0,0,0,0,0
2409100,Passa e Fica,13667,2021-07-27,1,0,0,1,0,0,0,0,0,0,0,0,0
3118403,Conselheiro Pena,22975,2021-07-27,5,3,0,1,0,0,0,0,0,0,0,0,0
3124609,Estrela Dalva,2308,2021-07-27,1,3,0,1,0,0,0,0,0,0,0,0,0
3126406,Fortuna de Minas,2986,2021-07-27,1,0,0,0,0,0,0,0,0,0,0,0,0
2309409,Novo Oriente,28737,2021-07-28,6,0,0,0,0,0,0,0,0,0,0,0,0
2501351,Assunção,4067,2021-07-28,1,0,0,0,0,0,0,0,0,0,0,0,0
2916104,Itaparica,22440,2021-07-28,1,0,0,0,0,0,0,0,0,0,0,0,0
3104908,Baependi,19249,2021-07-28,4,5,0,0,0,0,0,0,0,0,0,0,0
3131158,Ipaba,18926,2021-07-28,0,1,0,2,0,0,0,0,0,0,0,0,0
3160207,Santo Antônio do Itambé,3763,2021-07-28,2,0,0,0,0,0,0,0,0,0,0,0,0
3300506,Bom Jardim,27779,2021-07-28,2,0,0,0,0,0,0,0,0,0,0,0,0
4322343,Ubiretama,1952,2021-07-28,2,2,0,0,0,0,0,0,0,0,0,0,0
2111722,Satubinha,14274,2021-07-29,5,0,0,1,0,0,0,0,0,0,0,0,0
2203800,Flores do Piauí,4461,2021-07-29,4,0,0,0,0,0,0,0,0,0,0,0,0
2207850,Pavussu,3662,2021-07-29,2,0,0,0,0,0,0,0,0,0,0,0,0
2301406,Aratuba,11759,2021-07-29,1,1,0,0,0,0,0,0,0,0,0,0,0
2311355,Quixelô,16116,2021-07-29,2,1,0,1,0,0,0,0,0,0,0,0,0
2503407,Cacimba de Areia,3708,2021-07-29,1,0,0,0,0,0,0,0,0,0,0,0,0
2515005,São Miguel de Taipu,7450,2021-07-29,2,1,0,0,0,0,0,0,0,0,0,0,0
2613800,São Vicente Férrer,18150,2021-07-29,1,1,0,0,0,0,0,0,0,0,0,0,0
2900108,Abaíra,8681,2021-07-29,2,1,0,0,0,0,0,0,0,0,0,0,0
3162948,São José da Barra,7532,2021-07-29,4,3,0,0,0,0,0,0,0,0,0,0,0
3167004,Serranos,1949,2021-07-29,1,0,0,0,0,0,0,0,0,0,0,0,0
3170305,Umburatiba,2582,2021-07-29,1,1,0,0,0,0,0,0,0,0,0,0,0
4121208,Quitandinha,19388,2021-07-29,1,1,0,0,0,0,0,0,0,0,0,0,0
4205175,Entre Rios,3232,2021-07-29,1,0,0,0,0,0,0,0,0,0,0,0,0
5219704,Santa Terezinha de Goiás,8386,2021-07-29,2,1,0,1,0,0,0,0,0,0,0,0,0
2412104,São João do Sabugi,6221,2021-07-30,1,1,0,0,0,0,0,0,0,0,0,0,0
2517100,Várzea,2870,2021-07-30,3,3,0,0,0,0,0,0,0,0,0,0,0
2603405,Calumbi,5744,2021-07-30,1,1,0,0,0,0,0,0,0,0,0,0,0
2703106,Igaci,25596,2021-07-30,1,0,0,1,0,0,0,0,0,0,0,0,0
2900355,Adustina,17209,2021-07-30,2,1,0,0,0,0,0,0,0,0,0,0,0
2917102,Itororó,20394,2021-07-30,1,0,0,0,0,0,0,0,0,0,0,0,0
3131208,Ipanema,20133,2021-07-30,1,1,0,0,0,0,0,0,0,0,0,0,0
3154903,Rio Casca,13384,2021-07-30,1,0,0,1,0,0,0,0,0,0,0,0,0
3202702,Itaguaçu,13982,2021-07-30,2,1,0,0,0,0,0,0,0,0,0,0,0
3522158,Itaoca,3332,2021-07-30,1,0,0,0,0,0,0,0,0,0,0,0,0
4219606,Xavantina,3873,2021-07-30,1,1,0,0,0,0,0,0,0,0,0,0,0
4300703,Anta Gorda,5941,2021-07-30,3,1,0,0,0,0,0,0,0,0,0,0,0
4315404,Redentora,11782,2021-07-30,4,3,0,2,0,0,0,0,0,0,0,0,0
4316477,Salvador das Missões,2734,2021-07-30,2,1,0,0,0,0,0,0,0,0,0,0,0
5203559,Bonfinópolis,10120,2021-07-30,2,1,0,0,0,0,0,0,0,0,0,0,0
2508554,Logradouro,4406,2021-07-31,1,1,0,0,0,0,0,0,0,0,0,0,0
3150505,Pimenta,8715,2021-07-31,2,2,0,0,0,0,0,0,0,0,0,0,0
3167806,Soledade de Minas,6226,2021-07-31,1,1,0,0,0,0,0,0,0,0,0,0,0
3518503,Guareí,19244,2021-07-31,1,0,0,0,0,0,0,0,0,0,0,0,0
4315552,Rio dos Índios,2571,2021-07-31,1,1,0,0,0,0,0,0,0,0,0,0,0
1720499,São Valério,3848,2021-08-02,1,0,0,0,0,0,0,0,0,0,0,0,0
1720655,Silvanópolis,5452,2021-08-02,4,3,0,1,0,0,0,0,0,0,0,0,0
2111573,São Pedro dos Crentes,4700,2021-08-02,2,0,0,0,0,0,0,0,0,0,0,0,0
2306553,Itarema,42595,2021-08-02,2,0,0,0,0,0,0,0,0,0,0,0,0
2401800,Brejinho,12873,2021-08-02,3,0,0,0,0,0,0,0,0,0,0,0,0
2906105,Canápolis,9694,2021-08-02,1,0,0,0,0,0,0,0,0,0,0,0,0
2911303,Gentio do Ouro,11284,2021-08-02,3,1,0,0,0,0,0,0,0,0,0,0,0
3110806,Campanário,3739,2021-08-02,1,2,0,0,0,0,0,0,0,0,0,0,0
3135456,Jenipapo de Minas,7781,2021-08-02,5,0,0,0,0,0,0,0,0,0,0,0,0
3147600,Passa Quatro,16439,2021-08-02,3,2,0,0,0,0,0,0,0,0,0,0,0
3154457,Riachinho,8132,2021-08-02,2,1,0,0,0,0,0,0,0,0,0,0,0
4211108,Monte Castelo,8263,2021-08-02,3,2,0,0,0,0,0,0,0,0,0,0,0
4219408,Witmarsum,4032,2021-08-02,1,0,0,0,0,0,0,0,0,0,0,0,0
2107308,Nova Iorque,4682,2021-08-03,4,1,0,0,0,0,0,0,0,0,0,0,0
2304806,Granjeiro,4784,2021-08-03,2,1,0,1,0,0,0,0,0,0,0,0,0
2413359,Serra do Mel,12225,2021-08-03,1,1,0,0,0,0,0,0,0,0,0,0,0
2610301,Paranatama,11608,2021-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0
2805208,Pinhão,6678,2021-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0
2903706,Boa Nova,12039,2021-08-03,1,0,0,1,0,0,0,0,0,0,0,0,0
2914653,Itabela,30901,2021-08-03,5,1,0,0,0,0,0,0,0,0,0,0,0
2918456,Jucuruçu,8856,2021-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0
3130309,Iguatama,7901,2021-08-03,3,2,0,0,0,0,0,0,0,0,0,0,0
3135506,Jequeri,12246,2021-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0
3154101,Recreio,10522,2021-08-03,4,3,0,2,0,0,0,0,0,0,0,0,0
3168309,Taquaraçu de Minas,4120,2021-08-03,1,1,0,0,0,0,0,0,0,0,0,0,0
3169505,Tumiritinga,6797,2021-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0
3507308,Boracéia,4913,2021-08-03,2,0,0,0,0,0,0,0,0,0,0,0,0
3556354,Vargem,10842,2021-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0
4210902,Modelo,4227,2021-08-03,3,2,0,2,0,0,0,0,0,0,0,0,0
4302352,Bom Princípio,14446,2021-08-03,3,2,0,0,0,0,0,0,0,0,0,0,0
4311502,Lavras do Sul,7410,2021-08-03,1,1,0,0,0,0,0,0,0,0,0,0,0
4313656,Palmares do Sul,11342,2021-08-03,3,2,0,0,0,0,0,0,0,0,0,0,0
4321469,Tio Hugo,3078,2021-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0
5200175,Água Fria de Goiás,5843,2021-08-03,1,1,0,0,0,0,0,0,0,0,0,0,0
2313005,Solonópole,18389,2021-08-04,3,1,0,0,0,0,0,0,0,0,0,0,0
3133600,Itapeva,9976,2021-08-04,4,1,0,0,0,0,0,0,0,0,0,0,0
3548104,Santo Antônio do Jardim,5926,2021-08-04,2,0,0,0,0,0,0,0,0,0,0,0,0
2100154,Água Doce do Maranhão,12731,2021-08-05,1,0,0,0,0,0,0,0,0,0,0,0,0
2200103,Agricolândia,5123,2021-08-05,1,1,0,0,0,0,0,0,0,0,0,0,0
2200301,Alto Longá,14371,2021-08-05,1,0,0,0,0,0,0,0,0,0,0,0,0
2411601,São Bento do Norte,2687,2021-08-05,3,0,0,0,0,0,0,0,0,0,0,0,0
3107802,Bom Jesus do Galho,14792,2021-08-05,2,1,0,0,0,0,0,0,0,0,0,0,0
3155801,Rio Pomba,18007,2021-08-05,2,0,0,0,0,0,0,0,0,0,0,0,0
3171501,Mathias Lobato,3157,2021-08-05,1,1,0,0,0,0,0,0,0,0,0,0,0
3513207,Cristais Paulista,8803,2021-08-05,2,0,0,0,0,0,0,0,0,0,0,0,0
3549508,São José da Bela Vista,8991,2021-08-05,1,0,0,0,0,0,0,0,0,0,0,0,0
4103222,Bom Sucesso do Sul,3244,2021-08-05,2,0,0,1,0,0,0,0,0,0,0,0,0
2107100,Morros,19708,2021-08-06,3,0,0,0,0,0,0,0,0,0,0,0,0
2303006,Caridade,23011,2021-08-06,1,1,0,0,0,0,0,0,0,0,0,0,0
2414605,Upanema,14937,2021-08-06,4,0,0,0,0,0,0,0,0,0,0,0,0
2501609,Barra de Santa Rosa,15607,2021-08-06,1,0,0,0,0,0,0,0,0,0,0,0,0
2502201,Bom Jesus,2588,2021-08-06,2,0,0,0,0,0,0,0,0,0,0,0,0
2804300,Muribeca,7653,2021-08-06,3,0,0,0,0,0,0,0,0,0,0,0,0
2904209,Botuporã,10050,2021-08-06,2,1,0,0,0,0,0,0,0,0,0,0,0
3130200,Igaratinga,11146,2021-08-06,1,2,0,0,0,0,0,0,0,0,0,0,0
3143401,Monte Sião,24247,2021-08-06,3,3,0,0,0,0,0,0,0,0,0,0,0
4217808,Taió,18576,2021-08-06,2,0,0,0,0,0,0,0,0,0,0,0,0
4300877,Araricá,5840,2021-08-06,3,2,0,0,0,0,0,0,0,0,0,0,0
4307054,Ernestina,3171,2021-08-06,2,1,0,0,0,0,0,0,0,0,0,0,0
4312138,Mato Castelhano,2543,2021-08-06,3,1,0,0,0,0,0,0,0,0,0,0,0
5203575,Bonópolis,4579,2021-08-06,1,0,0,0,0,0,0,0,0,0,0,0,0
2111052,São João do Paraíso,11207,2021-08-07,2,1,0,0,0,0,0,0,0,0,0,0,0
2604700,Correntes,18327,2021-08-07,2,0,0,2,0,0,0,0,0,0,0,0,0
2803708,Macambira,7002,2021-08-07,1,0,0,0,0,0,0,0,0,0,0,0,0
2805109,Pedrinhas,9727,2021-08-07,1,1,0,0,0,0,0,0,0,0,0,0,0
2913507,Iguaí,27006,2021-08-07,2,1,0,0,0,0,0,0,0,0,0,0,0
2922854,Nova Redenção,9126,2021-08-07,1,0,0,0,0,0,0,0,0,0,0,0,0
3104106,Arceburgo,10990,2021-08-07,2,1,0,0,0,0,0,0,0,0,0,0,0
3138351,Leme do Prado,4923,2021-08-07,5,0,0,1,0,0,0,0,0,0,0,0,0
3162203,São João Batista do Glória,7541,2021-08-07,2,0,0,0,0,0,0,0,0,0,0,0,0
3167400,Silvianópolis,6258,2021-08-07,1,0,0,0,0,0,0,0,0,0,0,0,0
3520905,Ipaussu,15165,2021-08-07,3,0,0,1,0,0,0,0,0,0,0,0,0
4211058,Monte Carlo,9945,2021-08-07,1,1,0,0,0,0,0,0,0,0,0,0,0
4215075,Riqueza,4525,2021-08-07,3,0,0,0,0,0,0,0,0,0,0,0,0
4307104,Herval,6807,2021-08-07,1,5,0,1,0,0,0,0,0,0,0,0,0
4315354,Quinze de Novembro,3810,2021-08-07,2,1,0,0,0,0,0,0,0,0,0,0,0
4316501,Salvador do Sul,7975,2021-08-07,1,0,0,0,0,0,0,0,0,0,0,0,0
2514107,São João do Tigre,4408,2021-08-08,1,0,0,1,0,0,0,0,0,0,0,0,0
2805901,Riachuelo,10354,2021-08-08,1,0,0,0,0,0,0,0,0,0,0,0,0
2901205,Anagé,21229,2021-08-08,2,1,0,0,0,0,0,0,0,0,0,0,0
3159902,Santo Antônio do Amparo,18697,2021-08-08,3,0,0,0,0,0,0,0,0,0,0,0,0
3537206,Pedro de Toledo,11507,2021-08-08,1,1,0,1,0,0,0,0,0,0,0,0,0
4311718,Maçambará,4539,2021-08-08,1,0,0,0,0,0,0,0,0,0,0,0,0
1702158,Araguanã,5856,2021-08-09,1,0,0,0,0,0,0,0,0,0,0,0,0
1720150,São Félix do Tocantins,1610,2021-08-09,0,2,0,0,0,0,0,0,0,0,0,0,0
2206050,Massapê do Piauí,6456,2021-08-09,1,0,0,0,0,0,0,0,0,0,0,0,0
2304608,General Sampaio,7767,2021-08-09,1,0,0,0,0,0,0,0,0,0,0,0,0
2903805,Boa Vista do Tupim,18491,2021-08-09,3,0,0,1,0,0,0,0,0,0,0,0,0
2918209,Jiquiriçá,14576,2021-08-09,1,1,0,0,0,0,0,0,0,0,0,0,0
2918555,Jussari,5706,2021-08-09,1,0,0,0,0,0,0,0,0,0,0,0,0
3122355,Divisa Alegre,6946,2021-08-09,1,0,0,1,0,0,0,0,0,0,0,0,0
3123700,Engenheiro Caldas,11268,2021-08-09,2,2,0,0,0,0,0,0,0,0,0,0,0
3134103,Itueta,6074,2021-08-09,4,1,0,0,0,0,0,0,0,0,0,0,0
3151701,Poço Fundo,16900,2021-08-09,1,0,0,0,0,0,0,0,0,0,0,0,0
3156502,Rubelita,5609,2021-08-09,1,0,0,0,0,0,0,0,0,0,0,0,0
3165305,São Vicente de Minas,7876,2021-08-09,5,1,0,0,0,0,0,0,0,0,0,0,0
3203403,Mimoso do Sul,26079,2021-08-09,3,1,0,0,0,0,0,0,0,0,0,0,0
3503505,Areias,3906,2021-08-09,2,1,0,0,0,0,0,0,0,0,0,0,0
3523602,Itirapina,18610,2021-08-09,6,2,0,2,0,0,0,0,0,0,0,0,0
4104055,Campo Bonito,3694,2021-08-09,1,1,0,2,0,0,0,0,0,0,0,0,0
4212601,Peritiba,2733,2021-08-09,1,0,0,0,0,0,0,0,0,0,0,0,0
4215307,Salete,7674,2021-08-09,3,1,0,0,0,0,0,0,0,0,0,0,0
4322905,Viadutos,4628,2021-08-09,1,0,0,2,0,0,0,0,0,0,0,0,0
5106174,Nova Nazaré,4013,2021-08-09,2,0,0,1,0,0,0,0,0,0,0,0,0
5203609,Brazabrantes,3812,2021-08-09,1,1,0,0,0,0,0,0,0,0,0,0,0
5207105,Diorama,2477,2021-08-09,2,1,0,0,0,0,0,0,0,0,0,0,0
5214705,Nova América,2362,2021-08-09,1,2,0,0,0,0,0,0,0,0,0,0,0
5221197,Terezópolis de Goiás,8326,2021-08-09,5,2,0,0,0,0,0,0,0,0,0,0,0
5221502,Turvânia,4526,2021-08-09,2,0,0,1,0,0,0,0,0,0,0,0,0
2302305,Bela Cruz,32851,2021-08-10,5,0,0,0,0,0,0,0,0,0,0,0,0
2606705,Ibirajuba,7773,2021-08-10,1,1,0,0,0,0,0,0,0,0,0,0,0
2900603,Aiquara,4387,2021-08-10,2,0,0,0,0,0,0,0,0,0,0,0,0
2931103,Tanquinho,7936,2021-08-10,1,1,0,0,0,0,0,0,0,0,0,0,0
3113107,Caranaíba,3150,2021-08-10,1,1,0,0,0,0,0,0,0,0,0,0,0
3122108,Divino das Laranjeiras,4969,2021-08-10,1,1,0,0,0,0,0,0,0,0,0,0,0
3147204,Paraguaçu,21693,2021-08-10,2,1,0,0,0,0,0,0,0,0,0,0,0
3148509,Pavão,8390,2021-08-10,3,2,0,0,0,0,0,0,0,0,0,0,0
3160009,Santo Antônio do Aventureiro,3602,2021-08-10,1,1,0,0,0,0,0,0,0,0,0,0,0
3165503,Sardoá,6421,2021-08-10,2,0,0,0,0,0,0,0,0,0,0,0,0
3301801,Engenheiro Paulo de Frontin,14138,2021-08-10,3,3,0,0,0,0,0,0,0,0,0,0,0
3302452,Macuco,5646,2021-08-10,1,1,0,0,0,0,0,0,0,0,0,0,0
3511201,Catiguá,7905,2021-08-10,8,6,0,0,0,0,0,0,0,0,0,0,0
4213708,Pouso Redondo,17965,2021-08-10,5,1,0,0,0,0,0,0,0,0,0,0,0
4220000,Balneário Rincão,13129,2021-08-10,1,0,0,0,0,0,0,0,0,0,0,0,0
4301800,Barracão,5237,2021-08-10,1,0,0,0,0,0,0,0,0,0,0,0,0
4312153,Mato Leitão,4627,2021-08-10,1,1,0,0,0,0,0,0,0,0,0,0,0
5105309,Luciara,2036,2021-08-10,1,0,0,0,0,0,0,0,0,0,0,0,0
1714203,Natividade,9256,2021-08-11,2,2,0,0,0,0,0,0,0,0,0,0,0
2110807,São Félix de Balsas,4540,2021-08-11,3,0,0,1,0,0,0,0,0,0,0,0,0
2201739,Betânia do Piauí,6214,2021-08-11,3,0,0,0,0,0,0,0,0,0,0,0,0
2202554,Caridade do Piauí,5102,2021-08-11,2,0,0,0,0,0,0,0,0,0,0,0,0
2508505,Livramento,7274,2021-08-11,1,0,0,0,0,0,0,0,0,0,0,0,0
2803005,Itabaianinha,42399,2021-08-11,2,0,0,0,0,0,0,0,0,0,0,0,0
2912806,Ibirapuã,8740,2021-08-11,2,0,0,0,0,0,0,0,0,0,0,0,0
2921203,Miguel Calmon,25771,2021-08-11,1,0,0,0,0,0,0,0,0,0,0,0,0
2929305,São Gonçalo dos Campos,38315,2021-08-11,3,0,0,0,0,0,0,0,0,0,0,0,0
3102407,Alvorada de Minas,3605,2021-08-11,1,1,0,0,0,0,0,0,0,0,0,0,0
3108701,Brás Pires,4255,2021-08-11,1,0,0,0,0,0,0,0,0,0,0,0,0
3110400,Camacho,2839,2021-08-11,1,0,0,0,0,0,0,0,0,0,0,0,0
3135308,Japaraíba,4418,2021-08-11,1,0,0,0,0,0,0,0,0,0,0,0,0
3142106,Miradouro,10818,2021-08-11,1,1,0,0,0,0,0,0,0,0,0,0,0
3152131,Ponto Chique,4305,2021-08-11,1,1,0,0,0,0,0,0,0,0,0,0,0
3152709,Prados,9128,2021-08-11,1,1,0,0,0,0,0,0,0,0,0,0,0
3170909,Varzelândia,19290,2021-08-11,0,1,0,0,0,0,0,0,0,0,0,0,0
3525409,Jeriquara,3143,2021-08-11,2,0,0,0,0,0,0,0,0,0,0,0,0
3525805,Júlio Mesquita,4824,2021-08-11,2,2,0,0,0,0,0,0,0,0,0,0,0
3546256,Santa Cruz da Esperança,2166,2021-08-11,1,0,0,0,0,0,0,0,0,0,0,0,0
4118600,Paula Freitas,5942,2021-08-11,0,0,0,1,0,0,0,0,0,0,0,0,0
4206207,Gravatal,11652,2021-08-11,2,0,0,0,0,0,0,0,0,0,0,0,0
4301750,Barão do Triunfo,7550,2021-08-11,1,0,0,0,0,0,0,0,0,0,0,0,0
4310108,Igrejinha,37754,2021-08-11,5,1,0,0,0,0,0,0,0,0,0,0,0
4313201,Nova Petrópolis,21717,2021-08-11,2,1,0,0,0,0,0,0,0,0,0,0,0
4319737,São Valério do Sul,2732,2021-08-11,1,1,0,0,0,0,0,0,0,0,0,0,0
4321352,Tavares,5484,2021-08-11,2,0,0,1,0,0,0,0,0,0,0,0,0
1703107,Barrolândia,5669,2021-08-12,5,2,0,0,0,0,0,0,0,0,0,0,0
2102408,Cajapió,11255,2021-08-12,2,0,0,0,0,0,0,0,0,0,0,0,0
2513208,Santa Cruz,6579,2021-08-12,2,0,0,0,0,0,0,0,0,0,0,0,0
2513927,São Bentinho,4602,2021-08-12,1,1,0,0,0,0,0,0,0,0,0,0,0
2916906,Itiruçu,12482,2021-08-12,2,0,0,0,0,0,0,0,0,0,0,0,0
2924058,Pé de Serra,13535,2021-08-12,1,0,0,0,0,0,0,0,0,0,0,0,0
2929404,São Miguel das Matas,11733,2021-08-12,1,0,0,0,0,0,0,0,0,0,0,0,0
2933059,Várzea da Roça,14135,2021-08-12,2,1,0,0,0,0,0,0,0,0,0,0,0
3101003,Águas Vermelhas,13656,2021-08-12,1,0,0,0,0,0,0,0,0,0,0,0,0
3133105,Itanhandu,15511,2021-08-12,5,4,0,0,0,0,0,0,0,0,0,0,0
3144656,Ninheira,10355,2021-08-12,1,0,0,0,0,0,0,0,0,0,0,0,0
3149101,Pedralva,11098,2021-08-12,1,0,0,0,0,0,0,0,0,0,0,0,0
3153707,Quartel Geral,3603,2021-08-12,2,1,0,0,0,0,0,0,0,0,0,0,0
3155504,Rio Paranaíba,12356,2021-08-12,2,0,0,0,0,0,0,0,0,0,0,0,0
3171154,Vermelho Novo,4852,2021-08-12,1,0,0,0,0,0,0,0,0,0,0,0,0
4101655,Arapuã,2951,2021-08-12,1,1,0,0,0,0,0,0,0,0,0,0,0
4125100,São João do Triunfo,15359,2021-08-12,1,0,0,1,0,0,0,0,0,0,0,0,0
4200200,Agrolândia,11160,2021-08-12,3,0,0,0,0,0,0,0,0,0,0,0,0
4302006,Barros Cassal,11167,2021-08-12,3,2,0,0,0,0,0,0,0,0,0,0,0
4309704,Humaitá,4712,2021-08-12,4,1,0,0,0,0,0,0,0,0,0,0,0
4312617,Muitos Capões,3184,2021-08-12,6,3,0,0,0,0,0,0,0,0,0,0,0
4313334,Nova Ramada,2195,2021-08-12,1,0,0,0,0,0,0,0,0,0,0,0,0
5221908,Varjão,3848,2021-08-12,1,1,0,0,0,0,0,0,0,0,0,0,0
2105104,Icatu,27423,2021-08-13,2,1,0,0,0,0,0,0,0,0,0,0,0
2206407,Monsenhor Gil,10563,2021-08-13,2,1,0,0,0,0,0,0,0,0,0,0,0
2500502,Alagoinha,14629,2021-08-13,2,1,0,0,0,0,0,0,0,0,0,0,0
3118700,Coqueiral,9099,2021-08-13,2,0,0,0,0,0,0,0,0,0,0,0,0
3127404,Gonçalves,4360,2021-08-13,1,1,0,0,0,0,0,0,0,0,0,0,0
3140530,Martins Soares,8640,2021-08-13,1,1,0,0,0,0,0,0,0,0,0,0,0
3144904,Nova Módica,3548,2021-08-13,1,1,0,0,0,0,0,0,0,0,0,0,0
3155702,Rio Piracicaba,14325,2021-08-13,3,0,0,2,0,0,0,0,0,0,0,0,0
3203007,Iúna,29417,2021-08-13,6,1,0,1,0,0,0,0,0,0,0,0,0
3203700,Muniz Freire,17176,2021-08-13,2,2,0,0,0,0,0,0,0,0,0,0,0
3204351,Rio Bananal,19398,2021-08-13,3,0,0,0,0,0,0,0,0,0,0,0,0
3507209,Borá,839,2021-08-13,1,1,0,0,0,0,0,0,0,0,0,0,0
